sample_id,latitude,longitude,spatial_block_id,landslide_label
sample_5868,25.00947608586125,92.69345022371623,block_50_185,0
sample_5869,26.713353901367842,90.27499897610551,block_53_180,0
sample_5870,26.905838560845616,94.7232220782146,block_53_189,0
sample_5871,27.89698340047248,88.69527227447351,block_55_177,0
sample_5872,24.946118739703238,92.76215884447738,block_49_185,0
sample_5873,28.894980602035048,94.50206333944222,block_57_189,0
sample_5874,25.980485493786865,93.99889544990191,block_51_187,0
sample_5875,25.78113942799034,92.8766990083839,block_51_185,0
sample_5876,26.31193904598243,93.40721274374201,block_52_186,0
sample_5877,25.287916991437292,91.67666118556853,block_50_183,0
sample_5878,25.70353994030998,91.24269344343547,block_51_182,0
sample_5879,25.360528027716665,89.94455286635815,block_50_179,0
sample_5880,25.57023759072335,92.47592779336614,block_51_184,0
sample_5881,25.230061130875004,94.54957469592246,block_50_189,0
sample_5882,28.353768061156515,94.09091722241051,block_56_188,0
sample_5883,23.662102160326718,91.80744590103438,block_47_183,0
sample_5884,26.400744003538797,91.65505633534364,block_52_183,0
sample_5885,27.617673764739735,95.60206001313385,block_55_191,0
sample_5886,24.377485328151018,92.30097396873815,block_48_184,0
sample_5887,25.91063414917115,94.00762070526181,block_51_188,0
sample_5888,26.43697830255075,93.74629915870662,block_52_187,0
sample_5889,26.361235830695655,91.2704915919055,block_52_182,0
sample_5890,28.32593530028865,93.8032091857624,block_56_187,0
sample_5891,28.0844107323831,94.63629059289222,block_56_189,0
sample_5892,24.160580743715073,93.77615444770144,block_48_187,0
sample_5893,25.78226900810242,91.93144759838583,block_51_183,0
sample_5894,27.1700902416231,94.06544489375153,block_54_188,0
sample_5895,24.290808111422415,92.23940912501853,block_48_184,0
sample_5896,28.09564114896935,97.05999344050043,block_56_194,0
sample_5897,25.741328949953093,92.6527165699442,block_51_185,0
sample_5898,27.54313871466638,95.1996438164707,block_55_190,0
sample_5899,27.364249832588328,93.13572078238647,block_54_186,0
sample_5900,28.2085374457233,95.06264765059052,block_56_190,0
sample_5901,25.317965805511143,91.27662358212976,block_50_182,0
sample_5902,26.36822161702376,91.2959299064715,block_52_182,0
sample_5903,27.301730092152876,93.9480439307151,block_54_187,0
sample_5904,27.306600851177684,95.78772894536715,block_54_191,0
sample_5905,27.68719926484691,94.3566048047795,block_55_188,0
sample_5906,25.619886316958848,93.42779997545912,block_51_186,0
sample_5907,23.942250355864893,91.89371584003136,block_47_183,0
sample_5908,25.33513709138277,93.9561009754928,block_50_187,0
sample_5909,25.81866238786651,90.61532146580677,block_51_181,0
sample_5910,27.4687026017001,94.8707602123783,block_54_189,0
sample_5911,25.384214350765852,94.24295191581932,block_50_188,0
sample_5912,25.96162592934549,90.04760138914294,block_51_180,0
sample_5913,24.466939179297984,93.43257621845295,block_48_186,0
sample_5914,26.202680042970265,92.56217629767995,block_52_185,0
sample_5915,24.512421116199906,94.41598810527614,block_49_188,0
sample_5916,26.874868529582834,90.35365921836163,block_53_180,0
sample_5917,23.15799060161101,91.725610729163,block_46_183,0
sample_5918,28.110028604541068,97.28865614896417,block_56_194,0
sample_5919,26.84015361999933,92.13693455533061,block_53_184,0
sample_5920,27.39048340036885,93.90395236040449,block_54_187,0
sample_5921,27.61858691376444,93.54199482695823,block_55_187,0
sample_5922,26.105814401563947,93.64007395192301,block_52_187,0
sample_5923,27.147618170111368,95.97018578173562,block_54_191,0
sample_5924,25.834893371259003,92.7895121214783,block_51_185,0
sample_5925,22.756851835788943,92.69607588796299,block_45_185,0
sample_5926,26.413866237846694,92.96589310880013,block_52_185,0
sample_5927,28.442186429919282,93.34277565446584,block_56_186,0
sample_5928,24.67713471764555,94.4196552606228,block_49_188,0
sample_5929,27.69671712800645,96.97185804904434,block_55_193,0
sample_5930,27.898603992347496,92.76213968018432,block_55_185,0
sample_5931,26.67713729006038,92.70986027576652,block_53_185,0
sample_5932,22.526451370627306,93.04370927105815,block_45_186,0
sample_5933,26.581957623067282,90.60819671590487,block_53_181,0
sample_5934,25.97656531395988,91.67287612790248,block_51_183,0
sample_5935,27.209936700201734,94.8616087478565,block_54_189,0
sample_5936,25.345626001458285,93.72302460161798,block_50_187,0
sample_5937,27.280044614097548,94.59409634550434,block_54_189,0
sample_5938,27.762870207721146,88.27594876102435,block_55_176,0
sample_5939,25.359503110363647,91.38516461790448,block_50_182,0
sample_5940,25.69703604378651,93.32872960544144,block_51_186,0
sample_5941,25.48541088079081,91.60000705905355,block_50_183,0
sample_5942,28.84600228836058,94.96225878420182,block_57_189,0
sample_5943,24.733342067207744,92.71918486006008,block_49_185,0
sample_5944,28.01296894788655,97.22529032105005,block_56_194,0
sample_5945,25.434715752168334,90.65368458383648,block_50_181,0
sample_5946,23.425100766242462,93.29978336374737,block_46_186,0
sample_5947,24.20971073523743,93.85354472458579,block_48_187,0
sample_5948,25.425842848411794,93.56189478885727,block_50_187,0
sample_5949,23.670782838134045,91.25638275875042,block_47_182,0
sample_5950,28.280762452410922,96.2456669739648,block_56_192,0
sample_5951,25.926590116856094,90.23877538849614,block_51_180,0
sample_5952,26.21543753499798,92.08883905728887,block_52_184,0
sample_5953,27.986207847196162,94.5868206994225,block_55_189,0
sample_5954,23.14924985331824,92.38091805690462,block_46_184,0
sample_5955,27.114016806423916,95.76803486663272,block_54_191,0
sample_5956,28.210829722399232,97.23613203234605,block_56_194,0
sample_5957,26.799606119384613,93.4738437332922,block_53_186,0
sample_5958,26.605741771228807,90.31037692490531,block_53_180,0
sample_5959,24.142799238797842,91.87272673918396,block_48_183,0
sample_5960,25.896186842721125,93.92909125495271,block_51_187,0
sample_5961,27.99647742906057,95.47155469643758,block_55_190,0
sample_5962,24.629252034765493,93.11846737672009,block_49_186,0
sample_5963,25.718188742132437,91.65078398095143,block_51_183,0
sample_5964,27.816890938096407,88.55075756461432,block_55_177,0
sample_5965,28.103767228226385,96.62223913616215,block_56_193,0
sample_5966,28.27808911752491,95.94507648224304,block_56_191,0
sample_5967,27.22426210547078,96.90705210965815,block_54_193,0
sample_5968,26.18340929955227,93.29322357412178,block_52_186,0
sample_5969,23.562947956855986,92.948616032996,block_47_185,0
sample_5970,28.8709035208565,95.27904508890698,block_57_190,0
sample_5971,28.333254745601423,96.09029298596059,block_56_192,0
sample_5972,25.294387499143234,90.49299694129104,block_50_180,0
sample_5973,24.778215568284367,93.13262529617748,block_49_186,0
sample_5974,28.466785475561185,94.11911389326669,block_56_188,0
sample_5975,23.192799543949047,91.52930411035197,block_46_183,0
sample_5976,27.46308664806201,93.14223483095498,block_54_186,0
sample_5977,26.41463213479592,93.7682604223216,block_52_187,0
sample_5978,27.387489594775133,94.86175565330073,block_54_189,0
sample_5979,23.06728350232718,91.39179185953637,block_46_182,0
sample_5980,26.931353717674995,93.64202596332943,block_53_187,0
sample_5981,22.59264026938516,93.114784674665,block_45_186,0
sample_5982,28.76110673017757,94.71447357182538,block_57_189,0
sample_5983,27.983422559077212,94.36882792441469,block_55_188,0
sample_5984,27.877784855091065,93.8567445287348,block_55_187,0
sample_5985,25.87147127941855,91.94418204171716,block_51_183,0
sample_5986,26.368299412938548,95.12874744586213,block_52_190,0
sample_5987,24.07430569077143,93.03495472277162,block_48_186,0
sample_5988,24.8111303938656,92.56449704749151,block_49_185,0
sample_5989,26.525780007050763,94.52041577977067,block_53_189,0
sample_5990,27.567698630777436,96.65584883931795,block_55_193,0
sample_5991,24.030634564203275,92.62122060557758,block_48_185,0
sample_5992,25.067472730560908,94.06821522741986,block_50_188,0
sample_5993,28.16216770033907,94.96488110984808,block_56_189,0
sample_5994,27.67214904371955,96.15157632317212,block_55_192,0
sample_5995,28.139732182228297,92.84353520452984,block_56_185,0
sample_5996,28.369844591502662,96.26572635878264,block_56_192,0
sample_5997,23.79612598606452,92.29061747100396,block_47_184,0
sample_5998,28.877036126992483,94.62355908506835,block_57_189,0
sample_5999,24.730747387668334,93.58400977845022,block_49_187,0
sample_6000,26.360289888010442,91.28774307545976,block_52_182,0
sample_6001,27.592104622085493,94.47519505358997,block_55_188,0
sample_6002,24.066527260904188,91.63371730496526,block_48_183,0
sample_6003,29.23337382993714,96.05684516192005,block_58_192,0
sample_6004,26.820087177387265,94.37033531325513,block_53_188,0
sample_6005,23.945035202444075,91.8493676470581,block_47_183,0
sample_6006,28.827517329198024,94.08529260924523,block_57_188,0
sample_6007,26.784826365805245,91.98378392620042,block_53_183,0
sample_6008,23.815190190511856,92.38696134567383,block_47_184,0
sample_6009,26.819800112490885,93.72507098359736,block_53_187,0
sample_6010,28.73762154006576,95.57104033275519,block_57_191,0
sample_6011,27.997964457841366,93.64031303076838,block_55_187,0
sample_6012,26.92003045997658,94.3991040536414,block_53_188,0
sample_6013,27.38175230170384,94.16076536234695,block_54_188,0
sample_6014,26.24752249867999,89.7852025078667,block_52_179,0
sample_6015,28.789601441838414,94.31556367404664,block_57_188,0
sample_6016,28.28885407893264,96.23905097281585,block_56_192,0
sample_6017,28.043413405482774,95.17143125220144,block_56_190,0
sample_6018,25.00985803531599,93.35239372695047,block_50_186,0
sample_6019,27.81995294849699,92.58325995003221,block_55_185,0
sample_6020,26.714505309339714,91.79189871574074,block_53_183,0
sample_6021,26.66282065790433,90.3389373550333,block_53_180,0
sample_6022,26.432411381477817,91.17565042135458,block_52_182,0
sample_6023,27.47898230676756,93.54311264711288,block_54_187,0
sample_6024,24.78992859824987,93.14445441645191,block_49_186,0
sample_6025,27.183459422078908,93.92492659753161,block_54_187,0
sample_6026,25.672295821597505,89.95232345215318,block_51_179,0
sample_6027,28.79228833645042,95.85118235347447,block_57_191,0
sample_6028,22.584628319177025,92.8100302614678,block_45_185,0
sample_6029,23.289807594307682,91.76730863423909,block_46_183,0
sample_6030,27.97923313681202,94.09915694839928,block_55_188,0
sample_6031,25.061810646394814,93.55305284810919,block_50_187,0
sample_6032,27.99721235874273,94.37689548074253,block_55_188,0
sample_6033,23.277580260083496,91.56965732368934,block_46_183,0
sample_6034,27.101927413699194,95.88224287954286,block_54_191,0
sample_6035,27.254718141252734,94.37253185758955,block_54_188,0
sample_6036,27.73321825900332,93.42050067635977,block_55_186,0
sample_6037,25.875584131707523,94.58545373239701,block_51_189,0
sample_6038,23.789185160865376,91.25004518210054,block_47_182,0
sample_6039,28.276650961346384,93.24843582500057,block_56_186,0
sample_6040,28.351226368297606,96.00758882359303,block_56_192,0
sample_6041,25.636524504697448,90.26438307695398,block_51_180,0
sample_6042,26.604902768472506,90.8632208061743,block_53_181,0
sample_6043,25.763366826427934,89.94440173918905,block_51_179,0
sample_6044,26.157146422806118,93.8257249149646,block_52_187,0
sample_6045,25.495815976311274,94.17737174045271,block_50_188,0
sample_6046,28.264743404897132,93.53482441424028,block_56_187,0
sample_6047,27.76830331964294,92.23474321141427,block_55_184,0
sample_6048,22.923233709672807,92.68898923576455,block_45_185,0
sample_6049,29.00834293432056,95.88487144038181,block_58_191,0
sample_6050,25.57028292287304,92.77832925127571,block_51_185,0
sample_6051,25.73123690708405,91.61582880419083,block_51_183,0
sample_6052,25.036865593337907,94.58013427803299,block_50_189,0
sample_6053,27.231356759096126,96.09065093361409,block_54_192,0
sample_6054,26.707632962255204,89.88835737385824,block_53_179,0
sample_6055,26.643673677960948,90.73144725750495,block_53_181,0
sample_6056,24.524231214829214,94.32031290268239,block_49_188,0
sample_6057,25.550811410168762,93.36399902597914,block_51_186,0
sample_6058,27.58380229766206,95.90905944271897,block_55_191,0
sample_6059,28.043116322882888,92.91366187036651,block_56_185,0
sample_6060,28.279301789935303,94.4915915934217,block_56_188,0
sample_6061,27.520142849313658,96.12950996092327,block_55_192,0
sample_6062,27.54233679263374,93.27594319623363,block_55_186,0
sample_6063,27.83502918585673,96.17911006782056,block_55_192,0
sample_6064,28.2078744628591,96.56797194449315,block_56_193,0
sample_6065,27.255180923585186,94.08774442417001,block_54_188,0
sample_6066,27.63881855958498,93.13818228499167,block_55_186,0
sample_6067,25.80523608108676,91.54566333429487,block_51_183,0
sample_6068,25.15665938944558,93.23202703359613,block_50_186,0
sample_6069,26.578625938354907,94.22176798307044,block_53_188,0
sample_6070,25.628187152767943,93.38316371121634,block_51_186,0
sample_6071,25.739066663468,91.90975369144196,block_51_183,0
sample_6072,28.160031847031537,97.22265205758379,block_56_194,0
sample_6073,26.564128337662037,93.83863795766216,block_53_187,0
sample_6074,29.187615802161893,94.41598279122417,block_58_188,0
sample_6075,26.005803578363466,90.65859254622634,block_52_181,0
sample_6076,28.8261530423775,95.72782520385569,block_57_191,0
sample_6077,27.779225224406503,96.13053804369873,block_55_192,0
sample_6078,25.390111787976316,91.1181245293925,block_50_182,0
sample_6079,27.936032381016766,93.24599152998742,block_55_186,0
sample_6080,26.269713436397215,90.13986896845158,block_52_180,0
sample_6081,23.865724488332933,91.64750647426085,block_47_183,0
sample_6082,26.689651211155986,92.07043532560915,block_53_184,0
sample_6083,26.599455127720574,95.10602960893468,block_53_190,0
sample_6084,26.350620901181756,94.58829109500023,block_52_189,0
sample_6085,27.716084231755516,92.11415580500132,block_55_184,0
sample_6086,24.902860762537493,94.21079775012807,block_49_188,0
sample_6087,25.50230634799643,93.01459697981728,block_51_186,0
sample_6088,27.96088305753434,93.12981000522373,block_55_186,0
sample_6089,27.94213012896669,94.85565102018894,block_55_189,0
sample_6090,26.10678382700852,93.21765560901846,block_52_186,0
sample_6091,26.43457714464531,93.04922925641193,block_52_186,0
sample_6092,27.58705405916923,96.49333593416074,block_55_192,0
sample_6093,26.809079427056666,92.81799532874732,block_53_185,0
sample_6094,28.377108571032814,96.00304459079946,block_56_192,0
sample_6095,25.405615548040913,93.16684733098417,block_50_186,0
sample_6096,25.602647117016488,91.1099987578176,block_51_182,0
sample_6097,25.324909434433504,93.79361884443887,block_50_187,0
sample_6098,24.223133719491077,93.49119736874486,block_48_186,0
sample_6099,26.198195260078833,91.42623829537912,block_52_182,0
sample_6100,24.3041320121721,92.02608949382017,block_48_184,0
sample_6101,25.99349708179297,90.47440571557968,block_51_180,0
sample_6102,26.32236772775386,91.80826399498048,block_52_183,0
sample_6103,26.0921143887988,93.10861164483032,block_52_186,0
sample_6104,25.43172868049544,92.79787273743159,block_50_185,0
sample_6105,24.915567198137776,92.72037233486445,block_49_185,0
sample_6106,28.02970443265203,93.77193817966521,block_56_187,0
sample_6107,23.1604109954444,92.83288479685399,block_46_185,0
sample_6108,25.574625959528476,91.37267806515058,block_51_182,0
sample_6109,25.46952414047759,92.27364842807195,block_50_184,0
sample_6110,25.826638021409934,91.53749054180933,block_51_183,0
sample_6111,25.600147876323735,92.53183484330339,block_51_185,0
sample_6112,26.492003450171218,92.71726765402498,block_52_185,0
sample_6113,28.064911983234495,94.77040319342453,block_56_189,0
sample_6114,25.559526535360092,92.50085764156877,block_51_185,0
sample_6115,26.455117173241465,93.2978842019562,block_52_186,0
sample_6116,23.646584782558726,91.62334169777337,block_47_183,0
sample_6117,27.85739858477464,92.73129455650152,block_55_185,0
sample_6118,22.793124689968256,92.53306479005732,block_45_185,0
sample_6119,28.189165517755757,96.4315081567668,block_56_192,0
sample_6120,27.789015215315302,94.10277831000143,block_55_188,0
sample_6121,25.86753614542781,91.48154803233854,block_51_182,0
sample_6122,22.230130953357257,92.98027527803323,block_44_185,0
sample_6123,26.37676545467317,94.9691039974531,block_52_189,0
sample_6124,27.68769812556094,94.5490514696802,block_55_189,0
sample_6125,25.526273401234505,90.18562117185296,block_51_180,0
sample_6126,27.899610865518948,93.4330791705242,block_55_186,0
